vertex count,edge count,wing count,junction count,supply count,exit count,supply cap,budget used,budget,budget percent,value collected,value total,seed,op count
400,792,4,6,50,2,5,11530,13440,60,113,156,11861,681335
200,396,2,2,50,2,5,2321,2650,35,86,158,11862,291894
200,396,2,2,50,2,5,3818,4542,60,118,158,11862,366900
300,594,3,4,50,2,5,2685,3114,35,83,160,11863,352534
300,594,3,4,50,2,5,4492,5338,60,113,160,11863,484903
400,792,4,6,50,2,5,7928,9822,35,76,149,11864,579826
400,792,4,6,50,2,5,13869,16838,60,107,149,11864,876969
200,396,2,2,50,2,5,2124,2506,35,95,149,11865,282947
200,396,2,2,50,2,5,3768,4295,60,123,149,11865,397438
300,594,3,4,50,2,5,5472,7120,35,82,140,11866,404392
300,594,3,4,50,2,5,9829,12205,60,105,140,11866,573818
400,792,4,6,50,2,5,5274,6223,35,102,163,11867,510668
400,792,4,6,50,2,5,9379,10669,60,127,163,11867,651728
200,396,2,2,50,2,5,2540,2954,35,84,149,11868,333909
200,396,2,2,50,2,5,4181,5063,60,111,149,11868,431738
300,594,3,4,50,2,5,3580,4123,35,85,154,11869,431839
300,594,3,4,50,2,5,5943,7068,60,116,154,11869,581687
400,792,4,6,50,2,5,4003,4828,35,101,158,11870,408500
400,792,4,6,50,2,5,7056,8277,60,127,158,11870,552950
200,396,2,2,50,2,5,2554,3091,35,81,143,11871,328973
200,396,2,2,50,2,5,4375,5299,60,111,143,11871,441112
300,594,3,4,50,2,5,4716,5561,35,105,162,11872,478448
300,594,3,4,50,2,5,7600,9533,60,130,162,11872,615164
400,792,4,6,50,2,5,5563,6369,35,84,139,11873,524391
400,792,4,6,50,2,5,9099,10919,60,109,139,11873,699207
200,396,2,2,50,2,5,2255,2678,35,105,175,11874,312318
200,396,2,2,50,2,5,3885,4590,60,140,175,11874,407923
300,594,3,4,50,2,5,4589,5475,35,71,162,11875,432576
300,594,3,4,50,2,5,7558,9386,60,103,162,11875,543537
400,792,4,6,50,2,5,7605,9457,35,71,146,11876,583984
400,792,4,6,50,2,5,13093,16212,60,101,146,11876,853386
200,396,2,2,50,2,5,2811,3215,35,87,156,11877,357137
200,396,2,2,50,2,5,4740,5512,60,114,156,11877,469145
300,594,3,4,50,2,5,5631,6858,35,78,148,11878,430301
300,594,3,4,50,2,5,9587,11756,60,107,148,11878,584019
400,792,4,6,50,2,5,5536,6688,35,89,153,11879,575761
400,792,4,6,50,2,5,9454,11465,60,114,153,11879,797463
200,396,2,2,50,2,5,2138,2497,35,94,164,11880,283786
200,396,2,2,50,2,5,3614,4281,60,125,164,11880,359945
300,594,3,4,50,2,5,3269,3796,35,108,175,11881,401751
300,594,3,4,50,2,5,5499,6508,60,140,175,11881,508954
400,792,4,6,50,2,5,6747,8624,35,92,153,11882,539366
400,792,4,6,50,2,5,12091,14783,60,118,153,11882,766738
200,396,2,2,50,2,5,2416,2792,35,88,150,11883,298347
200,396,2,2,50,2,5,4109,4787,60,113,150,11883,382917
300,594,3,4,50,2,5,2260,2749,35,89,170,11884,322444
300,594,3,4,50,2,5,3904,4712,60,123,170,11884,415447
400,792,4,6,50,2,5,7103,8722,35,81,148,11885,488406
400,792,4,6,50,2,5,12197,14951,60,107,148,11885,683472
200,396,2,2,50,2,5,2968,3602,35,85,144,11886,348506
200,396,2,2,50,2,5,5094,6175,60,110,144,11886,494096
300,594,3,4,50,2,5,2351,2784,35,81,143,11887,324951
300,594,3,4,50,2,5,4125,4772,60,104,143,11887,442094
400,792,4,6,50,2,5,3496,4114,35,96,154,11888,366723
400,792,4,6,50,2,5,5996,7053,60,123,154,11888,496600
200,396,2,2,50,2,5,3216,3920,35,83,147,11889,347290
200,396,2,2,50,2,5,5523,6721,60,107,147,11889,496654
300,594,3,4,50,2,5,4125,4716,35,89,148,11890,411338
300,594,3,4,50,2,5,6702,8084,60,115,148,11890,544150
400,792,4,6,50,2,5,4284,4911,35,91,152,11891,465933
400,792,4,6,50,2,5,7203,8419,60,121,152,11891,590560
200,396,2,2,50,2,5,2711,3308,35,86,150,11892,319086
200,396,2,2,50,2,5,4634,5670,60,115,150,11892,424647
300,594,3,4,50,2,5,4802,5612,35,96,163,11893,494736
300,594,3,4,50,2,5,8031,9620,60,121,163,11893,652317
400,792,4,6,50,2,5,4141,4778,35,90,147,11894,426155
400,792,4,6,50,2,5,7534,8191,60,114,147,11894,588610
200,396,2,2,50,2,5,2512,2692,35,97,156,11895,329720
200,396,2,2,50,2,5,4114,4615,60,127,156,11895,420346
300,594,3,4,50,2,5,2739,3225,35,95,155,11896,349627
300,594,3,4,50,2,5,4859,5528,60,120,155,11896,453351
400,792,4,6,50,2,5,6091,7428,35,86,146,11897,518685
400,792,4,6,50,2,5,10418,12734,60,110,146,11897,720534
200,396,2,2,50,2,5,1944,2341,35,87,151,11898,252842
200,396,2,2,50,2,5,3400,4013,60,115,151,11898,334344
300,594,3,4,50,2,5,5008,6363,35,78,139,11899,404960
300,594,3,4,50,2,5,8980,10908,60,105,139,11899,563252
400,792,4,6,50,2,5,3666,4190,35,106,165,11900,397161
400,792,4,6,50,2,5,6304,7183,60,136,165,11900,513061
200,396,2,2,50,2,5,2566,3061,35,91,154,11901,319868
200,396,2,2,50,2,5,4559,5248,60,120,154,11901,464889
300,594,3,4,50,2,5,3364,3967,35,110,160,11902,383130
300,594,3,4,50,2,5,5664,6800,60,131,160,11902,491645
400,792,4,6,50,2,5,4100,5013,35,101,163,11903,444706
400,792,4,6,50,2,5,7323,8594,60,131,163,11903,617770
200,396,2,2,50,2,5,2980,3525,35,76,142,11904,349151
200,396,2,2,50,2,5,5040,6043,60,99,142,11904,477994
300,594,3,4,50,2,5,6100,7449,35,81,165,11905,500279
300,594,3,4,50,2,5,10446,12770,60,110,165,11905,729361
400,792,4,6,50,2,5,6983,8806,35,78,142,11906,578336
400,792,4,6,50,2,5,12161,15097,60,104,142,11906,809403
200,396,2,2,50,2,5,2950,3190,35,92,157,11907,373555
200,396,2,2,50,2,5,4879,5468,60,119,157,11907,472152
300,594,3,4,50,2,5,6527,8216,35,82,155,11908,527691
300,594,3,4,50,2,5,11370,14084,60,108,155,11908,747062
400,792,4,6,50,2,5,7155,8682,35,84,149,11909,528895
400,792,4,6,50,2,5,12665,14884,60,111,149,11909,766162
200,396,2,2,50,2,5,2260,2683,35,83,162,11910,292354
200,396,2,2,50,2,5,3996,4599,60,111,162,11910,392387
300,594,3,4,50,2,5,2582,2869,35,92,144,11911,299766
300,594,3,4,50,2,5,4260,4918,60,116,144,11911,418451
400,792,4,6,50,2,5,4868,5857,35,95,160,11912,473131
400,792,4,6,50,2,5,8256,10040,60,125,160,11912,646036
200,396,2,2,50,2,5,3253,4080,35,77,123,11913,334353
200,396,2,2,50,2,5,5627,6994,60,94,123,11913,494443
300,594,3,4,50,2,5,2360,2874,35,84,153,11914,308101
300,594,3,4,50,2,5,4050,4926,60,112,153,11914,417058
400,792,4,6,50,2,5,4139,4844,35,87,141,11915,404402
400,792,4,6,50,2,5,7264,8303,60,112,141,11915,573457
200,396,2,2,50,2,5,2068,2463,35,78,146,11916,279171
200,396,2,2,50,2,5,3580,4223,60,108,146,11916,364800
300,594,3,4,50,2,5,2698,3040,35,88,148,11917,357040
300,594,3,4,50,2,5,4298,5212,60,114,148,11917,440940
400,792,4,6,50,2,5,4173,4755,35,87,151,11918,482355
400,792,4,6,50,2,5,6716,8152,60,115,151,11918,620234
200,396,2,2,50,2,5,2976,3486,35,80,143,11919,324926
200,396,2,2,50,2,5,5038,5975,60,104,143,11919,458360
300,594,3,4,50,2,5,3895,4375,35,82,163,11920,327878
300,594,3,4,50,2,5,6297,7501,60,112,163,11920,396823
400,792,4,6,50,2,5,6195,7722,35,89,159,11921,541134
400,792,4,6,50,2,5,10698,13238,60,112,159,11921,759785
200,396,2,2,50,2,5,2512,3011,35,85,160,11922,356144
200,396,2,2,50,2,5,4204,5162,60,115,160,11922,464196
300,594,3,4,50,2,5,3718,4381,35,88,148,11923,429504
300,594,3,4,50,2,5,6552,7510,60,113,148,11923,595656
400,792,4,6,50,2,5,6342,7260,35,77,133,11924,504051
400,792,4,6,50,2,5,10238,12445,60,100,133,11924,659406
200,396,2,2,50,2,5,2842,3458,35,82,138,11925,345708
200,396,2,2,50,2,5,4892,5929,60,105,138,11925,463725
300,594,3,4,50,2,5,4848,6035,35,91,155,11926,375587
300,594,3,4,50,2,5,8950,10345,60,116,155,11926,537081
400,792,4,6,50,2,5,5156,6036,35,91,146,11927,478727
400,792,4,6,50,2,5,8819,10348,60,115,146,11927,630839
200,396,2,2,50,2,5,2634,3068,35,81,155,11928,324986
200,396,2,2,50,2,5,4607,5260,60,109,155,11928,443791
300,594,3,4,50,2,5,3641,4451,35,109,159,11929,418672
300,594,3,4,50,2,5,5980,7630,60,134,159,11929,513947
400,792,4,6,50,2,5,4281,4944,35,82,149,11930,436625
400,792,4,6,50,2,5,7100,8475,60,108,149,11930,577896
200,396,2,2,50,2,5,3074,3504,35,84,145,11931,327610
200,396,2,2,50,2,5,5141,6006,60,110,145,11931,442796
300,594,3,4,50,2,5,2265,2654,35,87,162,11932,319959
300,594,3,4,50,2,5,3895,4549,60,117,162,11932,415292
400,792,4,6,50,2,5,6118,7329,35,85,138,11933,515878
400,792,4,6,50,2,5,10464,12565,60,107,138,11933,710571
200,396,2,2,50,2,5,2845,3174,35,101,155,11934,309848
200,396,2,2,50,2,5,4721,5441,60,128,155,11934,414422
300,594,3,4,50,2,5,2254,2631,35,69,136,11935,316307
300,594,3,4,50,2,5,3728,4511,60,96,136,11935,416297
400,792,4,6,50,2,5,5824,6855,35,93,140,11936,573394
400,792,4,6,50,2,5,9810,11752,60,112,140,11936,785012
200,396,2,2,50,2,5,2827,3361,35,102,164,11937,324436
200,396,2,2,50,2,5,4923,5761,60,125,164,11937,422295
300,594,3,4,50,2,5,4242,5104,35,85,144,11938,324766
300,594,3,4,50,2,5,7152,8750,60,114,144,11938,428670
400,792,4,6,50,2,5,4459,5268,35,101,149,11939,417869
400,792,4,6,50,2,5,7491,9030,60,123,149,11939,553951
200,396,2,2,50,2,5,2608,3113,35,90,172,11940,334678
200,396,2,2,50,2,5,4257,5336,60,123,172,11940,443129
300,594,3,4,50,2,5,3086,3549,35,79,144,11941,257546
300,594,3,4,50,2,5,5287,6083,60,105,144,11941,338658
400,792,4,6,50,2,5,4679,5527,35,84,136,11942,412280
400,792,4,6,50,2,5,7656,9475,60,105,136,11942,563915
200,396,2,2,50,2,5,1879,2288,35,82,132,11943,234325
200,396,2,2,50,2,5,3336,3922,60,106,132,11943,329037
300,594,3,4,50,2,5,5442,6406,35,77,154,11944,396951
300,594,3,4,50,2,5,8971,10982,60,106,154,11944,532600
400,792,4,6,50,2,5,7341,8984,35,83,158,11945,598908
400,792,4,6,50,2,5,12007,15401,60,115,158,11945,887703
200,396,2,2,50,2,5,2741,3168,35,90,159,11946,360845
200,396,2,2,50,2,5,4675,5431,60,117,159,11946,466697
300,594,3,4,50,2,5,4985,5988,35,88,146,11947,466504
300,594,3,4,50,2,5,8767,10265,60,111,146,11947,641705
400,792,4,6,50,2,5,3963,4582,35,99,158,11948,429433
400,792,4,6,50,2,5,6445,7854,60,124,158,11948,511957
200,396,2,2,50,2,5,2230,2604,35,70,134,11949,272291
200,396,2,2,50,2,5,3750,4465,60,100,134,11949,377005
300,594,3,4,50,2,5,4145,5011,35,99,160,11950,400707
300,594,3,4,50,2,5,7014,8591,60,123,160,11950,511671
400,792,4,6,50,2,5,7548,9199,35,94,152,11951,646243
400,792,4,6,50,2,5,12857,15769,60,120,152,11951,899181
200,396,2,2,50,2,5,1748,2062,35,79,162,11952,269414
200,396,2,2,50,2,5,2948,3534,60,110,162,11952,345583
300,594,3,4,50,2,5,6134,7458,35,70,136,11953,559063
300,594,3,4,50,2,5,10626,12785,60,96,136,11953,807895
400,792,4,6,50,2,5,4834,5852,35,103,159,11954,473567
400,792,4,6,50,2,5,8198,10031,60,127,159,11954,596291
200,396,2,2,50,2,5,1902,2310,35,89,154,11955,256105
200,396,2,2,50,2,5,3360,3959,60,120,154,11955,335085
300,594,3,4,50,2,5,5162,5906,35,95,153,11956,469155
300,594,3,4,50,2,5,8571,10125,60,117,153,11956,630492
400,792,4,6,50,2,5,6039,7215,35,94,155,11957,527263
400,792,4,6,50,2,5,10119,12369,60,120,155,11957,722969
200,396,2,2,50,2,5,2873,3282,35,81,150,11958,333477
200,396,2,2,50,2,5,4749,5626,60,107,150,11958,441462
300,594,3,4,50,2,5,4142,5015,35,113,164,11959,431877
300,594,3,4,50,2,5,6780,8597,60,134,164,11959,552001
400,792,4,6,50,2,5,6345,7172,35,110,166,11960,537822
400,792,4,6,50,2,5,10501,12295,60,134,166,11960,720676
200,396,2,2,50,2,5,2640,3154,35,73,136,11961,331172
200,396,2,2,50,2,5,4537,5407,60,96,136,11961,464703
300,594,3,4,50,2,5,5552,7021,35,79,157,11962,414676
300,594,3,4,50,2,5,9864,12037,60,110,157,11962,572538
400,792,4,6,50,2,5,5146,6182,35,109,169,11963,498945
400,792,4,6,50,2,5,8545,10597,60,134,169,11963,653011
200,396,2,2,50,2,5,2781,3426,35,86,134,11964,344614
200,396,2,2,50,2,5,4882,5873,60,108,134,11964,483968
300,594,3,4,50,2,5,3604,4011,35,86,153,11965,363992
300,594,3,4,50,2,5,5954,6877,60,113,153,11965,478794
400,792,4,6,50,2,5,5251,6348,35,92,150,11966,505281
400,792,4,6,50,2,5,8886,10882,60,118,150,11966,708868
200,396,2,2,50,2,5,2089,2379,35,91,157,11967,270392
200,396,2,2,50,2,5,3631,4079,60,120,157,11967,351732
300,594,3,4,50,2,5,4481,5516,35,94,151,11968,502555
300,594,3,4,50,2,5,7970,9456,60,117,151,11968,736675
400,792,4,6,50,2,5,5501,6063,35,94,153,11969,502582
400,792,4,6,50,2,5,8907,10394,60,115,153,11969,703619
200,396,2,2,50,2,5,2518,3112,35,89,155,11970,311403
200,396,2,2,50,2,5,4374,5334,60,114,155,11970,433146
300,594,3,4,50,2,5,2528,3020,35,91,149,11971,305042
300,594,3,4,50,2,5,4306,5177,60,117,149,11971,441864
400,792,4,6,50,2,5,5963,7080,35,98,156,11972,598075
400,792,4,6,50,2,5,10082,12137,60,123,156,11972,859565
200,396,2,2,50,2,5,3385,4144,35,80,138,11973,389501
200,396,2,2,50,2,5,5853,7104,60,104,138,11973,521645
300,594,3,4,50,2,5,4260,5110,35,79,138,11974,419431
300,594,3,4,50,2,5,7090,8759,60,104,138,11974,563195
400,792,4,6,50,2,5,6462,7306,35,100,156,11975,629457
400,792,4,6,50,2,5,10855,12525,60,124,156,11975,835632
200,396,2,2,50,2,5,3319,3959,35,84,133,11976,362625
200,396,2,2,50,2,5,5899,6787,60,105,133,11976,514783
300,594,3,4,50,2,5,4119,4969,35,82,152,11977,415418
300,594,3,4,50,2,5,6988,8518,60,109,152,11977,581657
400,792,4,6,50,2,5,4831,5815,35,106,167,11978,523988
400,792,4,6,50,2,5,8264,9969,60,129,167,11978,685955
200,396,2,2,50,2,5,2673,3290,35,88,155,11979,332461
200,396,2,2,50,2,5,4692,5639,60,117,155,11979,456078
300,594,3,4,50,2,5,3192,3633,35,93,149,11980,396319
300,594,3,4,50,2,5,5277,6227,60,115,149,11980,522388
400,792,4,6,50,2,5,4774,5535,35,79,140,11981,391836
400,792,4,6,50,2,5,7959,9489,60,102,140,11981,497808
200,396,2,2,50,2,5,2219,2555,35,105,165,11982,307184
200,396,2,2,50,2,5,3786,4379,60,134,165,11982,394998
300,594,3,4,50,2,5,3971,4649,35,92,154,11983,401603
300,594,3,4,50,2,5,6583,7970,60,117,154,11983,524642
400,792,4,6,50,2,5,4228,4717,35,94,149,11984,428601
400,792,4,6,50,2,5,7162,8086,60,115,149,11984,549937
200,396,2,2,50,2,5,2733,3049,35,91,157,11985,326250
200,396,2,2,50,2,5,4363,5226,60,115,157,11985,413642
300,594,3,4,50,2,5,2656,3111,35,84,152,11986,353569
300,594,3,4,50,2,5,4541,5333,60,110,152,11986,455121
400,792,4,6,50,2,5,4728,5536,35,89,147,11987,496511
400,792,4,6,50,2,5,7916,9491,60,118,147,11987,651323
200,396,2,2,50,2,5,2541,3171,35,87,152,11988,359652
200,396,2,2,50,2,5,4480,5437,60,115,152,11988,497267
300,594,3,4,50,2,5,3311,3854,35,86,149,11989,354934
300,594,3,4,50,2,5,5551,6606,60,114,149,11989,492869
400,792,4,6,50,2,5,6253,7483,35,87,153,11990,456138
400,792,4,6,50,2,5,10572,12827,60,116,153,11990,620025
200,396,2,2,50,2,5,2679,3160,35,74,136,11991,304767
200,396,2,2,50,2,5,4695,5417,60,97,136,11991,422587
300,594,3,4,50,2,5,3751,4600,35,83,144,11992,367215
300,594,3,4,50,2,5,6002,7886,60,107,144,11992,470312
400,792,4,6,50,2,5,5892,7053,35,85,155,11993,539272
400,792,4,6,50,2,5,9828,12090,60,107,155,11993,721280
200,396,2,2,50,2,5,2519,2993,35,90,141,11994,319122
200,396,2,2,50,2,5,4296,5131,60,112,141,11994,404249
300,594,3,4,50,2,5,2817,3156,35,93,156,11995,327199
300,594,3,4,50,2,5,4567,5411,60,118,156,11995,410459
400,792,4,6,50,2,5,5007,5990,35,82,142,11996,390255
400,792,4,6,50,2,5,8686,10268,60,109,142,11996,532153
200,396,2,2,50,2,5,2965,3617,35,99,171,11997,378006
200,396,2,2,50,2,5,5082,6201,60,130,171,11997,504801
300,594,3,4,50,2,5,5901,6717,35,80,163,11998,553309
300,594,3,4,50,2,5,9837,11515,60,110,163,11998,732559
400,792,4,6,50,2,5,4705,5487,35,100,150,11999,484328
400,792,4,6,50,2,5,7808,9407,60,120,150,11999,611676
200,396,2,2,50,2,5,2676,3151,35,71,139,12000,319760
200,396,2,2,50,2,5,4609,5401,60,97,139,12000,449391
300,594,3,4,50,2,5,5070,6422,35,91,163,12001,465392
300,594,3,4,50,2,5,8956,11009,60,120,163,12001,658607
400,792,4,6,50,2,5,6621,7810,35,103,164,12002,452204
400,792,4,6,50,2,5,11074,13389,60,127,164,12002,636765
200,396,2,2,50,2,5,2763,3451,35,84,160,12003,339509
200,396,2,2,50,2,5,4686,5916,60,113,160,12003,465582
300,594,3,4,50,2,5,4968,6049,35,100,164,12004,408102
300,594,3,4,50,2,5,8595,10370,60,126,164,12004,537478
400,792,4,6,50,2,5,6197,7354,35,96,160,12005,573084
400,792,4,6,50,2,5,10353,12607,60,124,160,12005,786075
200,396,2,2,50,2,5,2293,2599,35,80,148,12006,302082
200,396,2,2,50,2,5,3804,4456,60,112,148,12006,390385
300,594,3,4,50,2,5,2632,2939,35,83,130,12007,297299
300,594,3,4,50,2,5,4378,5039,60,103,130,12007,393171
400,792,4,6,50,2,5,6267,7579,35,78,143,12008,516694
400,792,4,6,50,2,5,10551,12993,60,104,143,12008,709770
200,396,2,2,50,2,5,2100,2422,35,92,147,12009,266620
200,396,2,2,50,2,5,3558,4152,60,115,147,12009,345864
300,594,3,4,50,2,5,4607,5408,35,80,159,12010,439638
300,594,3,4,50,2,5,7630,9271,60,111,159,12010,577307
400,792,4,6,50,2,5,5556,6492,35,96,153,12011,509652
400,792,4,6,50,2,5,9448,11129,60,119,153,12011,738023
200,396,2,2,50,2,5,1958,2216,35,73,138,12012,248635
200,396,2,2,50,2,5,3312,3798,60,100,138,12012,346661
300,594,3,4,50,2,5,2322,2893,35,98,163,12013,303374
300,594,3,4,50,2,5,4090,4960,60,124,163,12013,395040
400,792,4,6,50,2,5,3641,4065,35,86,146,12014,360451
400,792,4,6,50,2,5,5853,6968,60,110,146,12014,454462
200,396,2,2,50,2,5,2378,2880,35,79,136,12015,302079
200,396,2,2,50,2,5,4020,4937,60,105,136,12015,394317
300,594,3,4,50,2,5,2127,2611,35,100,174,12016,308552
300,594,3,4,50,2,5,3859,4477,60,132,174,12016,453229
400,792,4,6,50,2,5,4356,4916,35,78,154,12017,444309
400,792,4,6,50,2,5,7173,8428,60,107,154,12017,566593
200,396,2,2,50,2,5,2119,2506,35,80,136,12018,278178
200,396,2,2,50,2,5,3517,4295,60,104,136,12018,351303
300,594,3,4,50,2,5,5971,7112,35,92,155,12019,556563
300,594,3,4,50,2,5,10079,12193,60,115,155,12019,760224
400,792,4,6,50,2,5,4265,5069,35,96,155,12020,434725
400,792,4,6,50,2,5,7296,8689,60,123,155,12020,553836
200,396,2,2,50,2,5,2801,3194,35,92,151,12021,316140
200,396,2,2,50,2,5,4625,5476,60,117,151,12021,405333
300,594,3,4,50,2,5,4576,5438,35,104,170,12022,477245
300,594,3,4,50,2,5,7924,9322,60,131,170,12022,626450
400,792,4,6,50,2,5,5093,6026,35,97,146,12023,505161
400,792,4,6,50,2,5,8560,10331,60,117,146,12023,654357
200,396,2,2,50,2,5,3601,4603,35,117,173,12024,433802
200,396,2,2,50,2,5,6314,7890,60,142,173,12024,588302
300,594,3,4,50,2,5,3211,3766,35,86,145,12025,373391
300,594,3,4,50,2,5,5390,6456,60,113,145,12025,531123
400,792,4,6,50,2,5,5916,6992,35,90,145,12026,549332
400,792,4,6,50,2,5,10046,11987,60,113,145,12026,733478
200,396,2,2,50,2,5,2973,3549,35,100,150,12027,362449
200,396,2,2,50,2,5,5071,6084,60,123,150,12027,489218
300,594,3,4,50,2,5,5873,7114,35,67,133,12028,475776
300,594,3,4,50,2,5,10068,12196,60,94,133,12028,715812
400,792,4,6,50,2,5,5996,7119,35,87,141,12029,492207
400,792,4,6,50,2,5,10357,12203,60,107,141,12029,689363
200,396,2,2,50,2,5,2591,3145,35,83,159,12030,364138
200,396,2,2,50,2,5,4423,5392,60,114,159,12030,502914
300,594,3,4,50,2,5,2518,2897,35,95,152,12031,332184
300,594,3,4,50,2,5,4368,4966,60,123,152,12031,456222
400,792,4,6,50,2,5,5177,6119,35,96,147,12032,455534
400,792,4,6,50,2,5,8802,10490,60,118,147,12032,614772
200,396,2,2,50,2,5,3124,3656,35,98,156,12033,366135
200,396,2,2,50,2,5,5498,6268,60,121,156,12033,519170
300,594,3,4,50,2,5,6832,8238,35,74,144,12034,598034
300,594,3,4,50,2,5,11412,14123,60,104,144,12034,833487
400,792,4,6,50,2,5,8024,9654,35,91,149,12035,630646
400,792,4,6,50,2,5,13689,16550,60,112,149,12035,873271
200,396,2,2,50,2,5,2247,2714,35,101,172,12036,307592
200,396,2,2,50,2,5,3880,4652,60,128,172,12036,425121
300,594,3,4,50,2,5,2862,3213,35,90,150,12037,347121
300,594,3,4,50,2,5,4774,5507,60,115,150,12037,442828
400,792,4,6,50,2,5,4472,5274,35,89,149,12038,449749
400,792,4,6,50,2,5,7486,9041,60,111,149,12038,595971
200,396,2,2,50,2,5,2998,3424,35,83,146,12039,339705
200,396,2,2,50,2,5,4796,5870,60,112,146,12039,452616
300,594,3,4,50,2,5,5110,6185,35,78,153,12040,434334
300,594,3,4,50,2,5,8625,10602,60,109,153,12040,607045
400,792,4,6,50,2,5,3787,4381,35,75,139,12041,378446
400,792,4,6,50,2,5,6317,7510,60,99,139,12041,513028
200,396,2,2,50,2,5,2853,3333,35,100,165,12042,349929
200,396,2,2,50,2,5,4811,5714,60,129,165,12042,456894
300,594,3,4,50,2,5,3967,4674,35,99,148,12043,455238
300,594,3,4,50,2,5,6394,8012,60,119,148,12043,587683
400,792,4,6,50,2,5,8248,9861,35,91,159,12044,670162
400,792,4,6,50,2,5,13867,16904,60,121,159,12044,921334
200,396,2,2,50,2,5,2539,3013,35,81,152,12045,343117
200,396,2,2,50,2,5,4335,5165,60,108,152,12045,463465
300,594,3,4,50,2,5,4537,5746,35,74,155,12046,432318
300,594,3,4,50,2,5,8042,9850,60,108,155,12046,606649
400,792,4,6,50,2,5,5684,6868,35,92,160,12047,465134
400,792,4,6,50,2,5,9378,11774,60,122,160,12047,580432
200,396,2,2,50,2,5,3158,3828,35,94,144,12048,334495
200,396,2,2,50,2,5,5721,6562,60,115,144,12048,501922
300,594,3,4,50,2,5,5373,6412,35,103,163,12049,468412
300,594,3,4,50,2,5,9222,10993,60,126,163,12049,639455
400,792,4,6,50,2,5,8259,9841,35,91,156,12050,595796
400,792,4,6,50,2,5,14120,16870,60,117,156,12050,875249
200,396,2,2,50,2,5,2801,3108,35,86,152,12051,328763
200,396,2,2,50,2,5,4454,5327,60,113,152,12051,415913
300,594,3,4,50,2,5,4092,4674,35,82,143,12052,469389
300,594,3,4,50,2,5,6622,8012,60,106,143,12052,632596
400,792,4,6,50,2,5,6853,8400,35,96,151,12053,541404
400,792,4,6,50,2,5,11966,14400,60,119,151,12053,780246
200,396,2,2,50,2,5,2496,2889,35,87,152,12054,320950
200,396,2,2,50,2,5,4283,4953,60,114,152,12054,415916
300,594,3,4,50,2,5,3128,3695,35,83,150,12055,304876
300,594,3,4,50,2,5,5387,6334,60,108,150,12055,391874
400,792,4,6,50,2,5,4059,4655,35,90,165,12056,441790
400,792,4,6,50,2,5,6851,7979,60,121,165,12056,589252
200,396,2,2,50,2,5,3739,4552,35,90,160,12057,419465
200,396,2,2,50,2,5,6522,7804,60,120,160,12057,621895
300,594,3,4,50,2,5,4599,5328,35,69,124,12058,354040
300,594,3,4,50,2,5,7653,9134,60,91,124,12058,461671
400,792,4,6,50,2,5,6044,7103,35,78,143,12059,516923
400,792,4,6,50,2,5,10318,12177,60,101,143,12059,703203
200,396,2,2,50,2,5,3061,3522,35,79,127,12060,346486
200,396,2,2,50,2,5,5177,6037,60,101,127,12060,467014
300,594,3,4,50,2,5,4144,5141,35,92,153,12061,428895
300,594,3,4,50,2,5,7237,8813,60,114,153,12061,582695
400,792,4,6,50,2,5,4160,4871,35,88,151,12062,405504
400,792,4,6,50,2,5,7018,8351,60,113,151,12062,520649
200,396,2,2,50,2,5,2022,2320,35,98,155,12063,282096
200,396,2,2,50,2,5,3491,3977,60,122,155,12063,383683
300,594,3,4,50,2,5,5757,6665,35,88,164,12064,475128
300,594,3,4,50,2,5,10030,11426,60,121,164,12064,664588
400,792,4,6,50,2,5,6571,7930,35,88,146,12065,587261
400,792,4,6,50,2,5,10941,13594,60,113,146,12065,808206
200,396,2,2,50,2,5,2126,2476,35,91,156,12066,284673
200,396,2,2,50,2,5,3614,4244,60,122,156,12066,363969
300,594,3,4,50,2,5,5206,6572,35,92,169,12067,418736
300,594,3,4,50,2,5,9211,11267,60,124,169,12067,576071
400,792,4,6,50,2,5,5970,6908,35,89,139,12068,484437
400,792,4,6,50,2,5,9986,11842,60,110,139,12068,649747
200,396,2,2,50,2,5,2534,3021,35,78,146,12069,330846
200,396,2,2,50,2,5,4193,5179,60,105,146,12069,421779
300,594,3,4,50,2,5,6588,7903,35,74,151,12070,578882
